timestamp,tag,value,unit,quality,alarm_state
2026-08-18T08:12:00,LT-101,56.658,%,GOOD,NORMAL
2026-08-18T08:12:00,LT-102,35.436,%,GOOD,NORMAL
2026-08-18T08:12:00,PT-101,3.358,bar,GOOD,NORMAL
2026-08-18T08:12:00,FT-101,48.597,m3/h,GOOD,NORMAL
2026-08-18T08:12:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:12:00,FV-101_POS,75.944,%,GOOD,NORMAL
2026-08-18T08:13:00,LT-101,56.865,%,GOOD,NORMAL
2026-08-18T08:13:00,LT-102,35.908,%,GOOD,NORMAL
2026-08-18T08:13:00,PT-101,3.318,bar,GOOD,NORMAL
2026-08-18T08:13:00,FT-101,49.317,m3/h,GOOD,NORMAL
2026-08-18T08:13:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:13:00,FV-101_POS,76.494,%,GOOD,NORMAL
2026-08-18T08:14:00,LT-101,56.915,%,GOOD,NORMAL
2026-08-18T08:14:00,LT-102,35.759,%,GOOD,NORMAL
2026-08-18T08:14:00,PT-101,3.254,bar,GOOD,NORMAL
2026-08-18T08:14:00,FT-101,47.79,m3/h,GOOD,NORMAL
2026-08-18T08:14:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:14:00,FV-101_POS,75.689,%,GOOD,NORMAL
2026-08-18T08:15:00,LT-101,56.776,%,GOOD,NORMAL
2026-08-18T08:15:00,LT-102,35.729,%,GOOD,NORMAL
2026-08-18T08:15:00,PT-101,3.311,bar,GOOD,NORMAL
2026-08-18T08:15:00,FT-101,48.839,m3/h,GOOD,NORMAL
2026-08-18T08:15:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:15:00,FV-101_POS,75.944,%,GOOD,NORMAL
2026-08-18T08:16:00,LT-101,56.636,%,GOOD,NORMAL
2026-08-18T08:16:00,LT-102,35.674,%,GOOD,NORMAL
2026-08-18T08:16:00,PT-101,3.246,bar,GOOD,NORMAL
2026-08-18T08:16:00,FT-101,48.67,m3/h,GOOD,NORMAL
2026-08-18T08:16:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:16:00,FV-101_POS,76.247,%,GOOD,NORMAL
2026-08-18T08:17:00,LT-101,56.748,%,GOOD,NORMAL
2026-08-18T08:17:00,LT-102,35.706,%,GOOD,NORMAL
2026-08-18T08:17:00,PT-101,3.294,bar,GOOD,NORMAL
2026-08-18T08:17:00,FT-101,49.012,m3/h,GOOD,NORMAL
2026-08-18T08:17:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:17:00,FV-101_POS,75.936,%,GOOD,NORMAL
2026-08-18T08:18:00,LT-101,56.692,%,GOOD,NORMAL
2026-08-18T08:18:00,LT-102,35.761,%,GOOD,NORMAL
2026-08-18T08:18:00,PT-101,3.305,bar,GOOD,NORMAL
2026-08-18T08:18:00,FT-101,48.799,m3/h,GOOD,NORMAL
2026-08-18T08:18:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:18:00,FV-101_POS,76.331,%,GOOD,NORMAL
2026-08-18T08:19:00,LT-101,56.751,%,GOOD,NORMAL
2026-08-18T08:19:00,LT-102,35.801,%,GOOD,NORMAL
2026-08-18T08:19:00,PT-101,3.206,bar,GOOD,NORMAL
2026-08-18T08:19:00,FT-101,48.275,m3/h,GOOD,NORMAL
2026-08-18T08:19:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:19:00,FV-101_POS,75.936,%,GOOD,NORMAL
2026-08-18T08:20:00,LT-101,56.558,%,GOOD,NORMAL
2026-08-18T08:20:00,LT-102,35.678,%,GOOD,NORMAL
2026-08-18T08:20:00,PT-101,3.261,bar,GOOD,NORMAL
2026-08-18T08:20:00,FT-101,48.624,m3/h,GOOD,NORMAL
2026-08-18T08:20:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:20:00,FV-101_POS,76.238,%,GOOD,NORMAL
2026-08-18T08:21:00,LT-101,56.644,%,GOOD,NORMAL
2026-08-18T08:21:00,LT-102,35.616,%,GOOD,NORMAL
2026-08-18T08:21:00,PT-101,3.222,bar,GOOD,NORMAL
2026-08-18T08:21:00,FT-101,48.254,m3/h,GOOD,NORMAL
2026-08-18T08:21:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:21:00,FV-101_POS,75.662,%,GOOD,NORMAL
2026-08-18T08:22:00,LT-101,56.812,%,GOOD,NORMAL
2026-08-18T08:22:00,LT-102,35.752,%,GOOD,NORMAL
2026-08-18T08:22:00,PT-101,3.257,bar,GOOD,NORMAL
2026-08-18T08:22:00,FT-101,48.568,m3/h,GOOD,NORMAL
2026-08-18T08:22:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:22:00,FV-101_POS,75.448,%,GOOD,NORMAL
2026-08-18T08:23:00,LT-101,56.396,%,GOOD,NORMAL
2026-08-18T08:23:00,LT-102,35.601,%,GOOD,NORMAL
2026-08-18T08:23:00,PT-101,3.229,bar,GOOD,NORMAL
2026-08-18T08:23:00,FT-101,48.871,m3/h,GOOD,NORMAL
2026-08-18T08:23:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:23:00,FV-101_POS,75.812,%,GOOD,NORMAL
2026-08-18T08:24:00,LT-101,56.787,%,GOOD,NORMAL
2026-08-18T08:24:00,LT-102,35.464,%,GOOD,NORMAL
2026-08-18T08:24:00,PT-101,3.192,bar,GOOD,NORMAL
2026-08-18T08:24:00,FT-101,47.872,m3/h,GOOD,NORMAL
2026-08-18T08:24:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:24:00,FV-101_POS,75.613,%,GOOD,NORMAL
2026-08-18T08:25:00,LT-101,56.649,%,GOOD,NORMAL
2026-08-18T08:25:00,LT-102,35.723,%,GOOD,NORMAL
2026-08-18T08:25:00,PT-101,3.252,bar,GOOD,NORMAL
2026-08-18T08:25:00,FT-101,48.08,m3/h,GOOD,NORMAL
2026-08-18T08:25:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:25:00,FV-101_POS,75.551,%,GOOD,NORMAL
2026-08-18T08:26:00,LT-101,56.6,%,GOOD,NORMAL
2026-08-18T08:26:00,LT-102,35.464,%,GOOD,NORMAL
2026-08-18T08:26:00,PT-101,3.2,bar,GOOD,NORMAL
2026-08-18T08:26:00,FT-101,48.01,m3/h,GOOD,NORMAL
2026-08-18T08:26:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:26:00,FV-101_POS,75.155,%,GOOD,NORMAL
2026-08-18T08:27:00,LT-101,56.492,%,GOOD,NORMAL
2026-08-18T08:27:00,LT-102,35.661,%,GOOD,NORMAL
2026-08-18T08:27:00,PT-101,3.215,bar,GOOD,NORMAL
2026-08-18T08:27:00,FT-101,48.616,m3/h,GOOD,NORMAL
2026-08-18T08:27:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:27:00,FV-101_POS,75.498,%,GOOD,NORMAL
2026-08-18T08:28:00,LT-101,56.274,%,GOOD,NORMAL
2026-08-18T08:28:00,LT-102,35.546,%,GOOD,NORMAL
2026-08-18T08:28:00,PT-101,3.199,bar,GOOD,NORMAL
2026-08-18T08:28:00,FT-101,47.235,m3/h,GOOD,NORMAL
2026-08-18T08:28:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:28:00,FV-101_POS,75.886,%,GOOD,NORMAL
2026-08-18T08:29:00,LT-101,56.632,%,GOOD,NORMAL
2026-08-18T08:29:00,LT-102,35.535,%,GOOD,NORMAL
2026-08-18T08:29:00,PT-101,3.235,bar,GOOD,NORMAL
2026-08-18T08:29:00,FT-101,47.578,m3/h,GOOD,NORMAL
2026-08-18T08:29:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:29:00,FV-101_POS,75.209,%,GOOD,NORMAL
2026-08-18T08:30:00,LT-101,60.348,%,GOOD,NORMAL
2026-08-18T08:30:00,LT-102,35.988,%,GOOD,NORMAL
2026-08-18T08:30:00,PT-101,0.326,bar,GOOD,LOLO
2026-08-18T08:30:00,FT-101,0.0,m3/h,GOOD,LOLO
2026-08-18T08:30:00,P-101_STATUS,0.0,state,GOOD,LO
2026-08-18T08:30:00,FV-101_POS,17.168,%,GOOD,LOLO
2026-08-18T08:31:00,LT-101,59.747,%,GOOD,NORMAL
2026-08-18T08:31:00,LT-102,36.032,%,GOOD,NORMAL
2026-08-18T08:31:00,PT-101,0.515,bar,GOOD,LOLO
2026-08-18T08:31:00,FT-101,0.262,m3/h,GOOD,LOLO
2026-08-18T08:31:00,P-101_STATUS,0.0,state,GOOD,LO
2026-08-18T08:31:00,FV-101_POS,19.277,%,GOOD,LOLO
2026-08-18T08:32:00,LT-101,59.983,%,GOOD,NORMAL
2026-08-18T08:32:00,LT-102,36.211,%,GOOD,NORMAL
2026-08-18T08:32:00,PT-101,0.437,bar,GOOD,LOLO
2026-08-18T08:32:00,FT-101,0.499,m3/h,GOOD,LOLO
2026-08-18T08:32:00,P-101_STATUS,0.0,state,GOOD,LO
2026-08-18T08:32:00,FV-101_POS,21.982,%,GOOD,LO
2026-08-18T08:33:00,LT-101,59.476,%,GOOD,NORMAL
2026-08-18T08:33:00,LT-102,36.685,%,GOOD,NORMAL
2026-08-18T08:33:00,PT-101,0.315,bar,GOOD,LOLO
2026-08-18T08:33:00,FT-101,0.0,m3/h,GOOD,LOLO
2026-08-18T08:33:00,P-101_STATUS,0.0,state,GOOD,LO
2026-08-18T08:33:00,FV-101_POS,24.073,%,GOOD,LO
2026-08-18T08:34:00,LT-101,59.333,%,GOOD,NORMAL
2026-08-18T08:34:00,LT-102,36.909,%,GOOD,NORMAL
2026-08-18T08:34:00,PT-101,0.45,bar,GOOD,LOLO
2026-08-18T08:34:00,FT-101,0.0,m3/h,GOOD,LOLO
2026-08-18T08:34:00,P-101_STATUS,0.0,state,GOOD,LO
2026-08-18T08:34:00,FV-101_POS,26.001,%,GOOD,LO
2026-08-18T08:35:00,LT-101,59.205,%,GOOD,NORMAL
2026-08-18T08:35:00,LT-102,37.04,%,GOOD,NORMAL
2026-08-18T08:35:00,PT-101,0.349,bar,GOOD,LOLO
2026-08-18T08:35:00,FT-101,0.084,m3/h,GOOD,LOLO
2026-08-18T08:35:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:35:00,FV-101_POS,27.723,%,GOOD,LO
2026-08-18T08:36:00,LT-101,59.168,%,GOOD,NORMAL
2026-08-18T08:36:00,LT-102,37.275,%,GOOD,NORMAL
2026-08-18T08:36:00,PT-101,0.464,bar,GOOD,LOLO
2026-08-18T08:36:00,FT-101,2.238,m3/h,GOOD,LOLO
2026-08-18T08:36:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:36:00,FV-101_POS,30.22,%,GOOD,LO
2026-08-18T08:37:00,LT-101,58.793,%,GOOD,NORMAL
2026-08-18T08:37:00,LT-102,37.305,%,GOOD,NORMAL
2026-08-18T08:37:00,PT-101,0.613,bar,GOOD,LOLO
2026-08-18T08:37:00,FT-101,3.17,m3/h,GOOD,LOLO
2026-08-18T08:37:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:37:00,FV-101_POS,31.824,%,GOOD,LO
2026-08-18T08:38:00,LT-101,58.789,%,GOOD,NORMAL
2026-08-18T08:38:00,LT-102,37.433,%,GOOD,NORMAL
2026-08-18T08:38:00,PT-101,0.675,bar,GOOD,LOLO
2026-08-18T08:38:00,FT-101,4.579,m3/h,GOOD,LOLO
2026-08-18T08:38:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:38:00,FV-101_POS,33.47,%,GOOD,LO
2026-08-18T08:39:00,LT-101,58.624,%,GOOD,NORMAL
2026-08-18T08:39:00,LT-102,37.652,%,GOOD,NORMAL
2026-08-18T08:39:00,PT-101,0.815,bar,GOOD,LOLO
2026-08-18T08:39:00,FT-101,7.645,m3/h,GOOD,LOLO
2026-08-18T08:39:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:39:00,FV-101_POS,36.324,%,GOOD,LO
2026-08-18T08:40:00,LT-101,58.237,%,GOOD,NORMAL
2026-08-18T08:40:00,LT-102,37.881,%,GOOD,NORMAL
2026-08-18T08:40:00,PT-101,1.024,bar,GOOD,LOLO
2026-08-18T08:40:00,FT-101,8.651,m3/h,GOOD,LOLO
2026-08-18T08:40:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:40:00,FV-101_POS,37.85,%,GOOD,LO
2026-08-18T08:41:00,LT-101,58.123,%,GOOD,NORMAL
2026-08-18T08:41:00,LT-102,38.027,%,GOOD,NORMAL
2026-08-18T08:41:00,PT-101,1.057,bar,GOOD,LOLO
2026-08-18T08:41:00,FT-101,12.394,m3/h,GOOD,LOLO
2026-08-18T08:41:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:41:00,FV-101_POS,39.942,%,GOOD,LO
2026-08-18T08:42:00,LT-101,57.937,%,GOOD,NORMAL
2026-08-18T08:42:00,LT-102,38.188,%,GOOD,NORMAL
2026-08-18T08:42:00,PT-101,1.176,bar,GOOD,LOLO
2026-08-18T08:42:00,FT-101,13.905,m3/h,GOOD,LOLO
2026-08-18T08:42:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:42:00,FV-101_POS,41.034,%,GOOD,LO
2026-08-18T08:43:00,LT-101,58.029,%,GOOD,NORMAL
2026-08-18T08:43:00,LT-102,38.563,%,GOOD,NORMAL
2026-08-18T08:43:00,PT-101,1.348,bar,GOOD,LOLO
2026-08-18T08:43:00,FT-101,14.735,m3/h,GOOD,LOLO
2026-08-18T08:43:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:43:00,FV-101_POS,43.415,%,GOOD,LO
2026-08-18T08:44:00,LT-101,57.523,%,GOOD,NORMAL
2026-08-18T08:44:00,LT-102,38.732,%,GOOD,NORMAL
2026-08-18T08:44:00,PT-101,1.426,bar,GOOD,LOLO
2026-08-18T08:44:00,FT-101,17.148,m3/h,GOOD,LOLO
2026-08-18T08:44:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:44:00,FV-101_POS,44.749,%,GOOD,LO
2026-08-18T08:45:00,LT-101,57.7,%,GOOD,NORMAL
2026-08-18T08:45:00,LT-102,38.917,%,GOOD,NORMAL
2026-08-18T08:45:00,PT-101,1.509,bar,GOOD,LOLO
2026-08-18T08:45:00,FT-101,19.477,m3/h,GOOD,LOLO
2026-08-18T08:45:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:45:00,FV-101_POS,45.788,%,GOOD,LO
2026-08-18T08:46:00,LT-101,57.532,%,GOOD,NORMAL
2026-08-18T08:46:00,LT-102,39.188,%,GOOD,NORMAL
2026-08-18T08:46:00,PT-101,1.655,bar,GOOD,LOLO
2026-08-18T08:46:00,FT-101,21.333,m3/h,GOOD,LOLO
2026-08-18T08:46:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:46:00,FV-101_POS,49.001,%,GOOD,LO
2026-08-18T08:47:00,LT-101,57.259,%,GOOD,NORMAL
2026-08-18T08:47:00,LT-102,39.271,%,GOOD,NORMAL
2026-08-18T08:47:00,PT-101,1.762,bar,GOOD,LOLO
2026-08-18T08:47:00,FT-101,23.321,m3/h,GOOD,LOLO
2026-08-18T08:47:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:47:00,FV-101_POS,50.871,%,GOOD,LO
2026-08-18T08:48:00,LT-101,56.862,%,GOOD,NORMAL
2026-08-18T08:48:00,LT-102,39.513,%,GOOD,NORMAL
2026-08-18T08:48:00,PT-101,1.866,bar,GOOD,LO
2026-08-18T08:48:00,FT-101,23.571,m3/h,GOOD,LOLO
2026-08-18T08:48:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:48:00,FV-101_POS,53.077,%,GOOD,LO
2026-08-18T08:49:00,LT-101,56.62,%,GOOD,NORMAL
2026-08-18T08:49:00,LT-102,40.01,%,GOOD,NORMAL
2026-08-18T08:49:00,PT-101,2.007,bar,GOOD,LO
2026-08-18T08:49:00,FT-101,26.866,m3/h,GOOD,LOLO
2026-08-18T08:49:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:49:00,FV-101_POS,54.694,%,GOOD,LO
2026-08-18T08:50:00,LT-101,56.801,%,GOOD,NORMAL
2026-08-18T08:50:00,LT-102,39.846,%,GOOD,NORMAL
2026-08-18T08:50:00,PT-101,2.081,bar,GOOD,LO
2026-08-18T08:50:00,FT-101,28.518,m3/h,GOOD,LOLO
2026-08-18T08:50:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:50:00,FV-101_POS,56.633,%,GOOD,LO
2026-08-18T08:51:00,LT-101,56.362,%,GOOD,NORMAL
2026-08-18T08:51:00,LT-102,40.055,%,GOOD,NORMAL
2026-08-18T08:51:00,PT-101,2.196,bar,GOOD,LO
2026-08-18T08:51:00,FT-101,30.996,m3/h,GOOD,LO
2026-08-18T08:51:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:51:00,FV-101_POS,58.515,%,GOOD,LO
2026-08-18T08:52:00,LT-101,56.474,%,GOOD,NORMAL
2026-08-18T08:52:00,LT-102,40.569,%,GOOD,NORMAL
2026-08-18T08:52:00,PT-101,2.389,bar,GOOD,LO
2026-08-18T08:52:00,FT-101,32.688,m3/h,GOOD,LO
2026-08-18T08:52:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:52:00,FV-101_POS,60.819,%,GOOD,LO
2026-08-18T08:53:00,LT-101,56.005,%,GOOD,NORMAL
2026-08-18T08:53:00,LT-102,40.469,%,GOOD,NORMAL
2026-08-18T08:53:00,PT-101,2.398,bar,GOOD,LO
2026-08-18T08:53:00,FT-101,35.091,m3/h,GOOD,LO
2026-08-18T08:53:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:53:00,FV-101_POS,61.664,%,GOOD,LO
2026-08-18T08:54:00,LT-101,56.101,%,GOOD,NORMAL
2026-08-18T08:54:00,LT-102,40.583,%,GOOD,NORMAL
2026-08-18T08:54:00,PT-101,2.596,bar,GOOD,LO
2026-08-18T08:54:00,FT-101,37.358,m3/h,GOOD,LO
2026-08-18T08:54:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:54:00,FV-101_POS,64.227,%,GOOD,LO
2026-08-18T08:55:00,LT-101,55.883,%,GOOD,NORMAL
2026-08-18T08:55:00,LT-102,41.017,%,GOOD,NORMAL
2026-08-18T08:55:00,PT-101,2.736,bar,GOOD,NORMAL
2026-08-18T08:55:00,FT-101,38.633,m3/h,GOOD,LO
2026-08-18T08:55:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:55:00,FV-101_POS,67.27,%,GOOD,NORMAL
2026-08-18T08:56:00,LT-101,55.599,%,GOOD,NORMAL
2026-08-18T08:56:00,LT-102,41.02,%,GOOD,NORMAL
2026-08-18T08:56:00,PT-101,2.647,bar,GOOD,NORMAL
2026-08-18T08:56:00,FT-101,40.21,m3/h,GOOD,LO
2026-08-18T08:56:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:56:00,FV-101_POS,67.602,%,GOOD,NORMAL
2026-08-18T08:57:00,LT-101,55.51,%,GOOD,NORMAL
2026-08-18T08:57:00,LT-102,41.331,%,GOOD,NORMAL
2026-08-18T08:57:00,PT-101,2.89,bar,GOOD,NORMAL
2026-08-18T08:57:00,FT-101,42.539,m3/h,GOOD,NORMAL
2026-08-18T08:57:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:57:00,FV-101_POS,70.306,%,GOOD,NORMAL
2026-08-18T08:58:00,LT-101,55.042,%,GOOD,NORMAL
2026-08-18T08:58:00,LT-102,41.652,%,GOOD,NORMAL
2026-08-18T08:58:00,PT-101,3.041,bar,GOOD,NORMAL
2026-08-18T08:58:00,FT-101,43.241,m3/h,GOOD,NORMAL
2026-08-18T08:58:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:58:00,FV-101_POS,72.752,%,GOOD,NORMAL
2026-08-18T08:59:00,LT-101,55.246,%,GOOD,NORMAL
2026-08-18T08:59:00,LT-102,41.757,%,GOOD,NORMAL
2026-08-18T08:59:00,PT-101,3.145,bar,GOOD,NORMAL
2026-08-18T08:59:00,FT-101,45.824,m3/h,GOOD,NORMAL
2026-08-18T08:59:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T08:59:00,FV-101_POS,74.124,%,GOOD,NORMAL
2026-08-18T09:00:00,LT-101,55.24,%,GOOD,NORMAL
2026-08-18T09:00:00,LT-102,41.986,%,GOOD,NORMAL
2026-08-18T09:00:00,PT-101,3.293,bar,GOOD,NORMAL
2026-08-18T09:00:00,FT-101,48.85,m3/h,GOOD,NORMAL
2026-08-18T09:00:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T09:00:00,FV-101_POS,75.737,%,GOOD,NORMAL
2026-08-18T09:01:00,LT-101,55.11,%,GOOD,NORMAL
2026-08-18T09:01:00,LT-102,42.212,%,GOOD,NORMAL
2026-08-18T09:01:00,PT-101,3.232,bar,GOOD,NORMAL
2026-08-18T09:01:00,FT-101,48.385,m3/h,GOOD,NORMAL
2026-08-18T09:01:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T09:01:00,FV-101_POS,76.016,%,GOOD,NORMAL
2026-08-18T09:02:00,LT-101,55.175,%,GOOD,NORMAL
2026-08-18T09:02:00,LT-102,42.008,%,GOOD,NORMAL
2026-08-18T09:02:00,PT-101,3.227,bar,GOOD,NORMAL
2026-08-18T09:02:00,FT-101,48.065,m3/h,GOOD,NORMAL
2026-08-18T09:02:00,P-101_STATUS,1.0,state,GOOD,NORMAL
2026-08-18T09:02:00,FV-101_POS,75.724,%,GOOD,NORMAL
2026-08-18T09:03:00,LT-101,54.889,%,GOOD,NORMAL
2026-08-18T09:03:00,LT-102,42.028,%,GOOD,NORMAL
2026-08-18T09:03:00,PT-101,3.25,bar,GOOD,NORMAL
2026-08-18T09:03:00,FT-101,48.402,m3/h,GOOD,NORMAL
2026-08-18T09:03:00,P-101_STATUS,1.0,state,GOOD,NORMAL
